t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.122, 0.0861939, 0.124502, 9.67287, 0.00745708, -0.0010653, -0.010653, 0.00831261, 0.00581559, 0.9111, 0.41206
1.12806, 0.0574626, 0.0766168, 9.69681, 0.00852238, -0, -0.00958767, 0.00831846, 0.00580721, 0.910685, 0.412977
1.14001, 0.0574626, 0.0814053, 9.67766, 0.00213059, -0, -0.00852238, 0.00832263, 0.00580123, 0.910388, 0.413631
1.15201, 0.0383084, 0.095771, 9.66808, 0.00213059, -0.00319589, -0.00852238, 0.00832791, 0.00579365, 0.910011, 0.41446
1.164, 0.0718282, 0.0909824, 9.67287, 0.00319589, 0.0010653, -0.00639178, 0.00833318, 0.00578606, 0.909633, 0.415289
1.16999, 0.0909824, 0.0814053, 9.66329, 0.010653, -0.00213059, -0.0117183, 0.00833873, 0.00577807, 0.909234, 0.416161
1.18198, 0.0766168, 0.124502, 9.65372, 0.00639178, -0.00213059, -0.00958767, 0.00836481, 0.00581284, 0.908795, 0.417119
1.18807, 0.0670397, 0.114925, 9.7016, 0.00745708, -0, -0.010653, 0.00836983, 0.00580562, 0.908434, 0.417903
1.2, 0.0622511, 0.0766168, 9.67766, 0.00213059, -0, -0.00745708, 0.008374, 0.0057996, 0.908134, 0.418557
1.21197, 0.095771, 0.0909824, 9.6202, 0.00426119, -0.00319589, -0.0117183, 0.00837844, 0.00579317, 0.907812, 0.419253
1.218, 0.10056, 0.0574626, 9.68724, 0.00532648, -0, -0.00958767, 0.00838261, 0.00578715, 0.907511, 0.419906
1.22998, 0.105348, 0.105348, 9.77343, 0.00958767, -0, -0.00852238, 0.00838704, 0.00578071, 0.907188, 0.420602
1.24197, 0.0383084, 0.119714, 9.76385, 0.00639178, -0, -0.00958767, 0.00841139, 0.00581816, 0.906885, 0.421253
1.24806, 0.110137, 0.0718282, 9.64414, 0, -0, -0.00852238, 0.00839563, 0.00576824, 0.906562, 0.421949
1.26, 0.110137, 0.105348, 9.67766, 0.00532648, 0.0010653, -0.00958767, 0.00840005, 0.0057618, 0.906238, 0.422644
1.27197, 0.0909824, 0.0766168, 9.69681, 0.00745708, -0.00213059, -0.00958767, 0.00842476, 0.00579879, 0.905914, 0.423339
1.27804, 0.129291, 0.129291, 9.6585, 0.00426119, -0, -0.0127836, 0.00842893, 0.00579273, 0.905609, 0.42399
1.29005, 0.0622511, 0.129291, 9.73512, 0.00639178, -0.00213059, -0.0117183, 0.00843337, 0.00578626, 0.905283, 0.424685
1.302, 0.0766168, 0.0478855, 9.69681, 0.00319589, -0.00213059, -0.00745708, 0.0084378, 0.00577979, 0.904957, 0.425379
1.30814, 0.0718282, 0.095771, 9.66329, 0.00319589, -0, -0.00958767, 0.00844196, 0.00577372, 0.904651, 0.42603
1.32001, 0.0861939, 0.0861939, 9.74949, 0.00639178, -0, -0.00745708, 0.00844611, 0.00576765, 0.904345, 0.42668
1.33199, 0.0670397, 0.095771, 9.67287, 0.00639178, -0, -0.00958767, 0.00845053, 0.00576117, 0.904017, 0.427374
1.33801, 0.095771, 0.0670397, 9.72554, 0.00745708, -0.00426119, -0.00852238, 0.00845494, 0.00575469, 0.903689, 0.428067
1.34998, 0.0574626, 0.0718282, 9.71118, 0, -0, -0.0127836, 0.00845936, 0.0057482, 0.903361, 0.42876
1.36198, 0.0766168, 0.095771, 9.63935, 0.00426119, -0.0010653, -0.010653, 0.00846404, 0.0057413, 0.903011, 0.429496
1.36798, 0.0814053, 0.0861939, 9.70639, 0.00426119, -0.0010653, -0.010653, 0.00846844, 0.00573481, 0.902681, 0.430188
1.37999, 0.114925, 0.0814053, 9.75906, 0.00639178, -0.0010653, -0.010653, 0.00851582, 0.00570806, 0.902372, 0.430837
1.39198, 0.124502, 0.0574626, 9.65372, 0.00639178, -0.0010653, -0.0127836, 0.00852046, 0.00570112, 0.90202, 0.431572
1.39799, 0.0430969, 0.0622511, 9.6585, 0.00532648, -0, -0.00958767, 0.00852483, 0.00569458, 0.901689, 0.432264
1.41, 0.10056, 0.0766168, 9.63935, 0.0010653, 0.0010653, -0.00852238, 0.00852947, 0.00568763, 0.901336, 0.432999
1.42208, 0.105348, 0.105348, 9.72076, 0.00319589, -0, -0.00532648, 0.00851304, 0.0056379, 0.901004, 0.43369
1.42799, 0.105348, 0.0909824, 9.66329, 0.00745708, -0.00213059, -0.00852238, 0.00853819, 0.00567454, 0.900671, 0.434381
1.44006, 0.124502, 0.0718282, 9.7016, 0.00958767, -0.0010653, -0.00958767, 0.00854254, 0.00566799, 0.900338, 0.435071
1.45214, 0.0909824, 0.105348, 9.71118, 0.00532648, 0.00213059, -0.00745708, 0.00854715, 0.00566103, 0.899983, 0.435805
1.46411, 0.0766168, 0.0718282, 9.7016, 0.00213059, -0.0010653, -0.00852238, 0.00855149, 0.00565447, 0.899648, 0.436495
1.47008, 0.0814053, 0.0861939, 9.66808, 0.00319589, -0.00213059, -0.00958767, 0.0085561, 0.0056475, 0.899292, 0.437228
1.48209, 0.0861939, 0.0718282, 9.6202, 0.00745708, -0.00213059, -0.0117183, 0.0085607, 0.00564052, 0.898936, 0.437961
1.48803, 0.0766168, 0.119714, 9.67287, 0.00958767, 0.00213059, -0.00745708, 0.00858632, 0.00567662, 0.898578, 0.438693
1.50003, 0.0478855, 0.129291, 9.76385, 0.00426119, -0.00319589, -0.00958767, 0.00859095, 0.00566962, 0.89822, 0.439425
1.512, 0.0622511, 0.0909824, 9.7016, 0.00213059, -0, -0.00852238, 0.00859556, 0.00566262, 0.897862, 0.440157
1.51805, 0.0909824, 0.105348, 9.70639, 0.00532648, -0.0010653, -0.00745708, 0.0085999, 0.00565602, 0.897524, 0.440846
1.53011, 0.114925, 0.0335198, 9.69202, 0.00532648, -0.00213059, -0.00745708, 0.00864752, 0.00562784, 0.897164, 0.441576
1.54215, 0.052674, 0.0718282, 9.75428, 0.00958767, -0.00319589, -0.010653, 0.00865237, 0.00562038, 0.896783, 0.44235
1.54815, 0.0622511, 0.114925, 9.7016, 0.00852238, -0.00213059, -0.00639178, 0.00865695, 0.00561333, 0.896422, 0.443081
1.56009, 0.0861939, 0.0718282, 9.71118, 0.00319589, -0, -0.00852238, 0.00866152, 0.00560627, 0.896061, 0.443811
1.5721, 0.0861939, 0.095771, 9.66808, 0.00426119, -0, -0.00639178, 0.00866582, 0.00559962, 0.89572, 0.444499
