t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.44625, 0.052674, 0.00478855, 9.72554, 0.00639178, -0.0010653, -0.00745708, 0.00199948, -0.00350483, -0.239395, 0.970914
1.45802, -0.0239427, 0.00478855, 9.71118, 0.00213059, -0.0010653, -0.00852238, 0.0020575, -0.00346976, -0.239395, 0.970914
1.47003, 0.0335198, -0.00478855, 9.64893, 0.0010653, -0.0010653, -0.010653, 0.00201079, -0.00345838, -0.239442, 0.970902
1.47612, 0.0335198, -0.0335198, 9.69681, 0.00426119, -0, -0.010653, 0.00201063, -0.00345848, -0.239489, 0.970891
1.48797, 0.0335198, -0.0095771, 9.74949, 0.00426119, -0.00213059, -0.00852238, 0.00201063, -0.00345848, -0.239489, 0.970891
1.49997, 0.0383084, 0.0191542, 9.71118, 0.00532648, -0.00213059, -0.00852238, 0.00205717, -0.00346996, -0.239488, 0.970891
1.50628, -0.00478855, -0.0095771, 9.70639, 0.00319589, -0, -0.00852238, 0.00205717, -0.00346996, -0.239488, 0.970891
1.51814, 0.0143656, -0.00478855, 9.69202, 0.0010653, -0.0010653, -0.010653, 0.002057, -0.00347006, -0.239535, 0.970879
1.52997, 0.0383084, -0, 9.7016, 0.00319589, -0, -0.00958767, 0.00201046, -0.00345858, -0.239535, 0.970879
1.53611, 0.0766168, -0.0287313, 9.71118, 0.00958767, -0.00213059, -0.00852238, 0.00205684, -0.00347016, -0.239582, 0.970868
1.54797, 0.0095771, -0, 9.71597, 0.00745708, -0, -0.00852238, 0.00205684, -0.00347016, -0.239582, 0.970868
1.55997, 0, -0.0095771, 9.75906, 0.00213059, -0.00319589, -0.010653, 0.00205684, -0.00347016, -0.239582, 0.970868
1.56622, 0.052674, -0.0335198, 9.72554, 0.00213059, -0.00213059, -0.0127836, 0.00205684, -0.00347016, -0.239582, 0.970868
1.57806, 0.0191542, -0.0143656, 9.66808, 0.00426119, -0, -0.00745708, 0.002057, -0.00347006, -0.239535, 0.970879
1.59, 0.0143656, -0.0670397, 9.71118, 0.00319589, -0.00319589, -0.00852238, 0.002057, -0.00347006, -0.239535, 0.970879
1.59613, 0.052674, -0.0095771, 9.73033, 0.00319589, -0.00319589, -0.00958767, 0.00204569, -0.0035165, -0.239488, 0.970891
1.60796, 0, -0.0143656, 9.7016, 0.00639178, -0, -0.010653, 0.002057, -0.00347006, -0.239535, 0.970879
1.61996, -0.0095771, -0.0478855, 9.7016, 0, 0.0010653, -0.00852238, 0.00201046, -0.00345858, -0.239535, 0.970879
1.6262, 0.0143656, -0.0287313, 9.73512, 0.00532648, -0.00213059, -0.00745708, 0.00201063, -0.00345848, -0.239489, 0.970891
1.63805, 0.0766168, -0.0191542, 9.67287, 0.00532648, -0, -0.00958767, 0.00201046, -0.00345858, -0.239535, 0.970879
1.65, 0.0670397, -0.0766168, 9.71597, 0.00852238, -0.00213059, -0.010653, 0.00201063, -0.00345848, -0.239489, 0.970891
1.65612, 0.0095771, -0.0335198, 9.72076, 0.00852238, -0.0010653, -0.010653, 0.00205717, -0.00346996, -0.239488, 0.970891
1.66798, 0, -0.00478855, 9.73033, 0.00745708, 0.0010653, -0.00745708, 0.00205733, -0.00346986, -0.239442, 0.970902
