t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.972015, -0.0143656, -0.0335198, 9.73512, 0.00426119, -0, -0.00852238, 0.00326177, -0.00241999, -0.105785, 0.994381
0.983984, 0.0095771, -0.0239427, 9.69681, 0.00745708, -0, -0.00852238, 0.00326166, -0.00242015, -0.105833, 0.994376
0.989975, 0.0143656, -0.00478855, 9.72076, 0.00319589, 0.0010653, -0.00958767, 0.00326154, -0.0024203, -0.105881, 0.994371
1.00197, 0.0095771, -0.0335198, 9.69202, -0.00213059, -0.00319589, -0.0117183, 0.00321364, -0.00241554, -0.105976, 0.994361
1.01398, 0.0143656, -0, 9.70639, 0.00852238, 0.0010653, -0.010653, 0.00321352, -0.00241569, -0.106024, 0.994355
1.01998, 0.052674, -0.052674, 9.71118, 0.00852238, -0, -0.010653, 0.00321341, -0.00241584, -0.106071, 0.99435
1.03199, -0.0143656, -0.0670397, 9.73991, 0.00745708, -0.00213059, -0.00745708, 0.00321329, -0.002416, -0.106119, 0.994345
1.04398, 0.0383084, -0.0383084, 9.74949, 0.00532648, -0.0010653, -0.00958767, 0.00326084, -0.00242124, -0.106167, 0.99434
1.05001, 0.0287313, -0, 9.74949, 0.0010653, 0.0010653, -0.00745708, 0.00326073, -0.0024214, -0.106214, 0.994335
1.06199, 0.0383084, -0.0287313, 9.7447, 0.00639178, -0, -0.00852238, 0.00321306, -0.00241631, -0.106214, 0.994335
1.07401, 0.0383084, 0.0239427, 9.73512, 0.00852238, -0.00213059, -0.00958767, 0.00326061, -0.00242155, -0.106262, 0.99433
1.07998, 0.0430969, -0.0335198, 9.69681, 0.0010653, 0.0010653, -0.00852238, 0.0032605, -0.00242171, -0.10631, 0.994325
1.09197, 0, -0, 9.73033, 0.00426119, -0.0010653, -0.0138489, 0.00326038, -0.00242187, -0.106357, 0.99432
1.10398, 0.0574626, -0.0335198, 9.72076, 0.00852238, -0, -0.00958767, 0.00326015, -0.00242218, -0.106453, 0.994309
1.10998, -0.0239427, -0, 9.75906, 0.00745708, -0, -0.00958767, 0.00326015, -0.00242218, -0.106453, 0.994309
1.12198, -0.0574626, -0.0383084, 9.72076, 0.00426119, -0.00213059, -0.00852238, 0.00326514, -0.00237467, -0.106501, 0.994304
1.13399, 0, -0.052674, 9.69202, 0.00319589, -0.00213059, -0.00958767, 0.00326502, -0.00237483, -0.106548, 0.994299
1.14001, -0.0239427, -0, 9.62977, 0.00745708, -0.00213059, -0.00745708, 0.00326502, -0.00237483, -0.106548, 0.994299
1.15198, -0.0143656, -0.0574626, 9.72076, 0.00852238, -0, -0.00639178, 0.00326502, -0.00237483, -0.106548, 0.994299
1.16401, -0.00478855, -0.00478855, 9.70639, 0.00852238, -0, -0.00852238, 0.00331768, -0.00233243, -0.106596, 0.994294
1.17, 0.052674, -0, 9.63456, 0.00319589, -0.0010653, -0.00958767, 0.00331746, -0.00233275, -0.106691, 0.994284
1.18198, 0.0622511, -0.00478855, 9.66808, 0.00426119, -0.00213059, -0.00852238, 0.00331235, -0.00238041, -0.106691, 0.994284
1.19399, 0.00478855, -0.0287313, 9.73991, 0.00532648, -0.0010653, -0.00852238, 0.00331223, -0.00238057, -0.106739, 0.994279
1.20003, 0.0095771, -0, 9.72076, 0.00639178, -0.00213059, -0.00852238, 0.00331212, -0.00238073, -0.106786, 0.994274
1.21198, -0.0622511, 0.0287313, 9.67766, 0.00639178, 0.00213059, -0.00852238, 0.00336479, -0.00233834, -0.106834, 0.994268
1.22398, 0.0239427, -0.0239427, 9.64893, 0.00213059, -0.00213059, -0.00639178, 0.00331713, -0.00233322, -0.106834, 0.994269
1.22999, -0.0095771, -0.0430969, 9.69202, 0.0010653, -0.0010653, -0.00639178, 0.00331701, -0.00233338, -0.106882, 0.994263
1.24199, 0.0430969, -0.00478855, 9.74949, 0.010653, -0, -0.00745708, 0.0033169, -0.00233354, -0.10693, 0.994258
1.25397, 0.0383084, -0.00478855, 9.64414, 0.00639178, -0, -0.00958767, 0.00336445, -0.00233883, -0.106977, 0.994253
